,index,SK_ID_CURR,TARGET,EXT_SOURCE_2,EXT_SOURCE_3,EXT_SOURCE_1,INSTAL_DPD_MEAN,DAYS_EMPLOYED_PERC,AMT_ANNUITY,DAYS_EMPLOYED,PAYMENT_RATE,ACTIVE_DAYS_CREDIT_MAX,APPROVED_CNT_PAYMENT_MEAN,ANNUITY_INCOME_PERC,PREV_CNT_PAYMENT_MEAN,DAYS_BIRTH,CLOSED_DAYS_CREDIT_MAX,POS_MONTHS_BALANCE_SIZE,AMT_CREDIT,AMT_GOODS_PRICE,OWN_CAR_AGE,INSTAL_DAYS_ENTRY_PAYMENT_MAX,POS_SK_DPD_DEF_MAX,PREV_APP_CREDIT_PERC_MEAN,APPROVED_AMT_CREDIT_MIN,BURO_AMT_CREDIT_SUM_DEBT_MEAN,APPROVED_AMT_ANNUITY_MEAN,DAYS_ID_PUBLISH,INSTAL_PAYMENT_PERC_SUM,BURO_CREDIT_TYPE_Microloan_MEAN,INSTAL_AMT_PAYMENT_SUM,NAME_FAMILY_STATUS_Married,ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,INSTAL_PAYMENT_DIFF_SUM,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,REGION_RATING_CLIENT_W_CITY,ACTIVE_AMT_CREDIT_SUM_MEAN,POS_MONTHS_BALANCE_MEAN,INSTAL_AMT_INSTALMENT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,CC_CNT_DRAWINGS_CURRENT_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,INSTAL_AMT_INSTALMENT_SUM,INSTAL_COUNT,FLAG_DOCUMENT_3,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,FLAG_DOCUMENT_18,CODE_GENDER,DEF_30_CNT_SOCIAL_CIRCLE,CC_AMT_RECIVABLE_MIN,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,CC_AMT_RECEIVABLE_PRINCIPAL_VAR,CC_AMT_RECIVABLE_VAR,INSTAL_DBD_MAX,CC_CNT_DRAWINGS_CURRENT_MAX,CC_CNT_DRAWINGS_CURRENT_VAR,CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_AMT_CREDIT_SUM_MAX,CLOSED_DAYS_CREDIT_MIN,CLOSED_DAYS_CREDIT_VAR,CLOSED_MONTHS_BALANCE_MAX_MAX,INSTAL_DAYS_ENTRY_PAYMENT_SUM,INSTAL_DBD_MEAN,PREV_DAYS_DECISION_MIN,PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_NAME_PORTFOLIO_Cards_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_low_action_MEAN,PREV_CODE_REJECT_REASON_LIMIT_MEAN,REFUSED_AMT_ANNUITY_MIN,REFUSED_DAYS_DECISION_MAX,REGION_POPULATION_RELATIVE,REG_CITY_NOT_LIVE_CITY,TOTALAREA_MODE,YEARS_BEGINEXPLUATATION_AVG,PREV_DAYS_DECISION_MEAN,INSTAL_DBD_SUM,INSTAL_PAYMENT_PERC_MEAN,LIVINGAPARTMENTS_MODE,LIVINGAREA_MEDI,NONLIVINGAREA_MODE,POS_MONTHS_BALANCE_MAX,PREV_AMT_ANNUITY_MAX,PREV_AMT_ANNUITY_MEAN,PREV_AMT_CREDIT_MAX,PREV_AMT_GOODS_PRICE_MEAN,PREV_APP_CREDIT_PERC_MAX,PREV_APP_CREDIT_PERC_MIN,BURO_CREDIT_TYPE_Mortgage_MEAN,YEARS_BUILD_MODE,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,APPROVED_HOUR_APPR_PROCESS_START_MEAN,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,APARTMENTS_AVG,ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,ACTIVE_AMT_CREDIT_SUM_MAX,APPROVED_AMT_GOODS_PRICE_MEAN,BURO_AMT_CREDIT_SUM_DEBT_SUM,BURO_AMT_CREDIT_SUM_SUM,BURO_AMT_CREDIT_SUM_MEAN,APPROVED_AMT_APPLICATION_MAX,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,APPROVED_CNT_PAYMENT_SUM,BURO_CREDIT_ACTIVE_Closed_MEAN,APPROVED_DAYS_DECISION_MAX,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,ACTIVE_DAYS_CREDIT_MEAN,APPROVED_AMT_ANNUITY_MAX,ACTIVE_AMT_CREDIT_SUM_DEBT_SUM
875,260100,400995,0.0,0.687092779018662,0.6626377922738201,0.8349794107214901,0.0967741935483871,,38250.0,,0.0293370516608222,,26.571428571428573,0.2125,26.571428571428573,-23510,-2426.0,63.0,1303812.0,1138500.0,,-54.0,0.0,1.2610126003466953,13873.5,0.0,21761.55642857143,-4579,75.13715158077463,0.0,1435459.68,1,,-407409.12,,2,,-45.57142857142857,396691.965,,,,0.5454545454545454,1028050.56,62.0,1,-1374.6935483870968,0,1,0.0,,-2403.6666666666665,-2426.0,-2749.0,,,,,,45.0,,,1683.0,77935.5,-2911.0,78247.0,,-85231.0,10.64516129032258,-2573.0,0.0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0,,,0.00702,0,0.0808,0.9801,-655.2727272727273,660.0,1.2118895416253972,,0.0547,,-1.0,42646.05,21761.55642857143,1546020.0,476010.0,3.174573055028463,0.8732099196646874,0.0,,,,14.428571428571429,0.0,,,,476010.0,0.0,182502.0,60834.0,1350000.0,0.0,1683.0,186.0,1.0,-111.0,,,,42646.05,
876,260101,400996,0.0,0.594901281523327,0.5937175866150576,,0.0,0.17531000275558,35239.5,-3181.0,0.0482870461720599,-22.0,10.0,0.24471875,10.0,-18145,-522.0,11.0,729792.0,630000.0,,-1334.0,0.0,1.0265237020316027,39870.0,21720.0,4429.575,-1695,10.0,0.0,44287.785,0,56160.0,0.0,0.0,2,32580.0,-48.0,4429.575,160.0,,,0.0,44287.785,10.0,1,-1470.2,0,1,0.0,,-337.6,-22.0,-654.8,,,,,,17.0,,,0.0,177858.0,-1671.0,331230.3333333333,-16.0,-14702.0,15.2,-1627.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.035792,0,,,-1627.0,152.0,1.0,,,,-43.0,4429.575,4429.575,39870.0,40927.5,1.0265237020316027,1.0265237020316027,0.0,,-18.0,160.0,11.0,0.0,,32580.0,56160.0,40927.5,65160.0,322956.0,64591.2,40927.5,0.4,0.0,10.0,0.6,-1627.0,,160.0,-22.0,4429.575,65160.0
877,260102,400997,0.0,0.6446975019060874,0.5495965024956946,0.5772832173529976,0.0,0.0400073576749747,32602.5,-435.0,0.0483,-75.0,6.0,0.12075,6.0,-10873,-610.0,7.0,675000.0,675000.0,,-615.0,0.0,1.18738702550713,22405.5,14883.75,4032.315,-3531,6.0,0.0,24189.345,0,59535.0,0.0,0.0,1,6016500.0,-23.0,4032.315,116.0,,,1.0,24189.345,6.0,1,-693.0,0,1,0.0,,-149.33333333333334,-75.0,-571.75,,,,,,15.0,,,0.0,144670.5,-623.0,84.5,,-4158.0,6.0,-793.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.032561,0,0.05,0.9762,-793.0,36.0,1.0,,0.0639,0.003,-20.0,4032.315,4032.315,22405.5,26604.0,1.18738702550713,1.18738702550713,0.25,,-50.5,116.0,18.0,0.0,0.0936,29767.5,11700000.0,26604.0,59535.0,12251551.14,3062887.785,26604.0,0.5,0.0,6.0,0.5,-793.0,,116.0,-527.0,4032.315,59535.0
878,260103,400999,0.0,0.6803354519035916,0.3425288720742255,,0.0,0.0405453893074991,10125.0,-339.0,0.05,-297.0,10.0,0.1125,10.0,-8361,,6.0,202500.0,202500.0,,-39.0,0.0,1.2698548519997463,94662.0,78438.96,12848.535,-1003,6.0,0.0,145960.425,1,78438.96,0.0,0.0,1,83794.68,-4.5,71569.575,68.0,,,0.0,145960.425,6.0,0,-144.0,0,1,0.0,,68.0,-297.0,-297.0,,,,,,107.0,,,,,,,,-864.0,48.0,-204.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04622,0,,,-204.0,288.0,1.0,,,,-2.0,14878.17,12848.535,133893.0,142002.0,1.4285985928883818,1.1111111111111112,0.0,,-158.0,68.0,15.5,0.0,,78438.96,83794.68,142002.0,78438.96,83794.68,83794.68,148770.0,1.0,0.0,20.0,0.0,-204.0,0.0,68.0,-297.0,14878.17,78438.96
879,260104,401000,0.0,0.6694833718585176,0.8633633824101478,,1.4615384615384617,0.0795647738864331,9000.0,-1170.0,0.05,,12.0,0.08,12.0,-14705,-1847.0,11.0,180000.0,180000.0,,-38.0,0.0,1.0,351540.0,0.0,35512.56,-4533,11.0,0.0,390599.82,0,,70986.78,,2,,-7.0,35512.56,,,,1.0,461586.6,13.0,0,-188.69230769230768,0,1,,,-34.0,-1847.0,-1847.0,,,,,,29.0,,,,720000.0,-1847.0,,,-2453.0,5.076923076923077,-375.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.005084,0,0.0422,0.9866,-375.0,66.0,0.8461538461538461,,0.0547,,-2.0,35512.56,35512.56,351540.0,351540.0,1.0,1.0,0.0,,,,11.0,0.0,0.0546,,,351540.0,0.0,720000.0,720000.0,351540.0,0.0,,12.0,1.0,-375.0,,,,35512.56,
880,260105,401001,0.0,0.4790813581785024,0.3656165070113335,,0.6363636363636364,0.0221028084761228,9000.0,-218.0,0.05,-325.0,9.0,0.1,10.0,-9863,-1416.0,13.0,180000.0,180000.0,,-107.0,0.0,1.1811712750521672,31770.0,18666.0,5770.395,-2507,10.0,0.0,94704.795,0,37332.0,5164.56,,2,45000.0,-40.38461538461539,31035.375,12811.0,,,0.25,99869.355,11.0,0,-1000.818181818182,0,1,0.0,,5778.5,-325.0,-870.5,,,,,,35.0,,,,19179.0,-1416.0,,,-11009.0,13.454545454545457,-2504.0,0.0,0.5,0.0,0.25,0.0,0.25,7725.825,-740.0,0.028663,1,,,-1481.5,148.0,0.9090909090909092,,,,-3.0,11377.665,7661.07,114673.5,73477.66500000001,1.363597733711048,1.0,0.0,,-16.0,12811.0,17.0,0.0,,37332.0,45000.0,53641.08,37332.0,64179.0,32089.5,63960.66,0.5,,18.0,0.5,-271.0,,12811.0,-325.0,6376.23,37332.0
881,260106,401004,0.0,0.7513834295038401,0.6545292802242897,,0.0,0.1117124918813596,81922.5,-2580.0,0.0548872407139411,,27.0,0.3641,27.0,-23095,-274.0,26.0,1492560.0,1350000.0,7.0,-444.0,0.0,0.9182649156678524,435514.5,0.0,55154.61,-4411,23.0,0.0,2096954.055,1,,0.0,,1,,-23.26923076923077,426081.375,,,,0.5,2096954.055,23.0,0,-698.5217391304348,0,0,0.0,,155.07142857142858,-274.0,-1117.428571428571,,,,,,13.0,,,0.0,1535850.0,-1946.0,279194.7252747253,0.0,-16066.0,4.043478260869565,-971.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.072508,0,0.2549,0.9846,-893.0,93.0,1.0,0.2277,0.2557,0.2792,-14.0,87910.875,55154.61,1174005.0,753750.0,0.958258269768868,0.8782715615668365,0.0,0.7975,,,15.5,0.0,0.2567,,,753750.0,0.0,3058290.0,218449.2857142857,1125000.0,0.0,0.0,54.0,1.0,-815.0,,,,87910.875,
882,260107,401006,0.0,0.5172430985249318,,,0.0,,20961.0,,0.0292341873046556,,6.0,0.18632,6.0,-22153,,6.0,717003.0,598500.0,,-379.0,0.0,0.9498800548320768,52524.0,,9805.725,-4121,5.0,,58515.885,1,,0.0,,3,,-14.5,19292.985,,,,1.0,58515.885,5.0,0,-439.4,0,1,0.0,,,,,,,,,,9.0,,,,,,,,-2197.0,7.4,-523.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.010556,0,,,-523.0,37.0,1.0,,,,-12.0,9805.725,9805.725,52524.0,49891.5,0.9498800548320768,0.9498800548320768,,,,,10.0,,,,,49891.5,,,,49891.5,,,6.0,,-523.0,,,,9805.725,
883,260108,401008,0.0,0.6122494542238586,0.3979463219016906,0.3615968566805663,0.0,0.134932863746423,20979.0,-1226.0,0.04662,-247.0,0.0,0.11655,0.0,-9086,-346.0,,450000.0,450000.0,,-96.0,,1.0,135000.0,168503.25,6750.0,-1486,17.0,0.0,193544.73,0,764914.5,0.0,7443.922500000001,2,387000.0,,135459.0,849.0,0.1428571428571428,1.7857142857142858,1.0,193544.73,17.0,1,-290.4117647058824,0,1,0.0,0.0,-24.0,-247.0,-483.2857142857143,67500.0,945000.0,144459.0,2919265783.2666264,3115264402.9595585,19.0,14.0,17.25824175824176,0.0,585000.0,-718.0,26656.0,,-4937.0,1.7058823529411764,-455.0,0.0,0.0,0.5,0.0,0.0,0.0,,,0.031329,0,0.1271,0.9801,-261.5,29.0,1.0,0.1276,0.1415,0.0197,,6750.0,6750.0,135000.0,135000.0,1.0,1.0,0.0,0.7387,-24.666666666666668,849.0,15.0,0.0,0.1485,337006.5,900000.0,135000.0,1011019.5,2460447.0,351492.4285714286,135000.0,0.4285714285714285,0.0,0.0,0.5714285714285714,-455.0,0.0,849.0,-479.6666666666667,6750.0,1011019.5
884,260109,401009,0.0,0.308386880978642,0.4848514754962666,0.3063260794191236,1.9090909090909087,0.0800777453838678,27063.0,-824.0,0.0595445544554455,-327.0,11.0,0.24056,11.0,-10290,-625.0,23.0,454500.0,454500.0,17.0,-1287.0,2.0,0.9681196279909676,15061.5,238790.25,2240.415,-2947,22.0,0.0,48454.695,1,740344.5,0.0,0.0,2,453000.0,-56.60869565217392,2655.135,1499.0,,,0.0,48454.695,22.0,1,-1700.5,0,1,1.0,,747.75,-327.0,-521.75,,,,,,9.0,,,,41175.0,-625.0,,,-37411.0,1.1363636363636365,-2130.0,0.0,0.0,0.0,0.5,0.0,0.0,,,0.01885,0,,,-1859.5,25.0,1.0,,,,-43.0,2649.33,2240.415,21469.5,17869.95,1.0264095577447077,0.9098296982372274,0.0,,-36.0,1165.0,14.5,0.0,,318387.0,864000.0,17869.95,955161.0,1400175.0,350043.75,22036.5,0.75,,22.0,0.25,-1589.0,,605.0,-487.3333333333333,2649.33,955161.0
885,260110,401010,0.0,0.2335281102076608,0.3425288720742255,,1.2,0.2117742236604642,26217.0,-3403.0,0.0324207011686143,-14.0,10.0,0.1942,10.0,-16069,-463.0,22.0,808650.0,675000.0,8.0,-1460.0,7.0,1.1639232083611528,21429.0,219723.3,7556.985,-5169,20.0,0.0,151118.955,1,1034824.5,0.0,0.0,3,540396.0,-66.0,12255.345,1078.0,,,0.0,151118.955,20.0,1,-2000.15,0,0,0.0,,-374.4,-14.0,-1047.4,,,,,,10.0,,,0.0,78993.0,-2466.0,1222513.0,,-40003.0,3.85,-2563.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.010556,0,,,-2165.0,77.0,1.0,,,,-48.0,12255.345,7556.985,102298.5,73224.0,1.1940790920687987,1.133767324653507,0.0,,-14.5,714.5,14.0,0.0,,549308.25,1017000.0,73224.0,1098616.5,1256856.3,251371.26,122152.5,0.4,0.0,20.0,0.6,-1767.0,,351.0,-16.0,12255.345,1098616.5
886,260111,401011,0.0,0.6237711702336078,0.633031641417419,,0.4,0.4071551264585678,6750.0,-6874.0,0.05,,14.0,0.15,14.0,-16883,-1505.0,32.0,135000.0,135000.0,,-29.0,0.0,1.094815090523234,22054.5,0.0,6660.48,-423,30.0,0.0,212961.375,1,,0.0,,2,,-24.59375,8146.575,,,,0.3333333333333333,212961.375,30.0,0,-709.2,0,1,0.0,,-1324.0,-1505.0,-1505.0,,,,,,26.0,,,,13500.0,-1505.0,,,-21276.0,10.2,-2107.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,,,0.009334,0,,,-1084.6666666666667,306.0,1.0,,,,-1.0,8146.575,6660.48,127350.0,70755.0,1.4629667414813303,0.8833922261484098,0.0,,,,11.333333333333334,0.0,,,,70755.0,0.0,13500.0,13500.0,112500.0,0.0,,42.0,1.0,-382.0,,,,8146.575,
887,260112,401012,0.0,0.2659601476424213,0.7267112092725122,,0.0,,14350.5,,0.0563427561837455,,19.714285714285715,0.1993125,19.5,-24517,-1011.0,83.0,254700.0,225000.0,,-142.0,0.0,0.9262201173912952,116212.5,0.0,13076.389285714287,-4601,78.0,0.0,1441173.285,0,,0.0,,3,,-41.18072289156626,127223.685,,,,0.6923076923076923,1441173.285,78.0,1,-1292.7692307692307,0,1,0.0,,-464.0,-1011.0,-1011.0,,,,,,125.0,,,,135000.0,-1011.0,,0.0,-100836.0,23.2948717948718,-2535.0,0.0,0.1538461538461538,0.0,0.0769230769230769,0.0,0.0,14421.24,-444.0,0.0031219999999999,0,,,-808.0769230769231,1817.0,1.0,,,,-1.0,21090.24,13244.495625,299223.0,165926.25,1.0,0.8833922261484098,0.0,,,,7.571428571428571,0.0,,,,164558.57142857142,0.0,135000.0,135000.0,270000.0,0.0,,138.0,1.0,-287.0,,,,21090.24,
888,260113,401013,0.0,0.6233913336785767,0.7309873696832169,0.3907678402745465,0.1971830985915492,0.2940079667768455,42790.5,-3469.0,0.0424964247407937,,12.0,0.2103761061946902,12.0,-11799,-1256.0,33.0,1006920.0,900000.0,,-17.0,0.0,0.9681604622233188,87525.0,0.0,20697.765,-4429,71.0,0.0,906860.385,1,,0.0,,2,,-36.18181818181818,46791.135,,2.095238095238096,2.095238095238096,0.3333333333333333,906860.385,71.0,1,-670.3661971830986,0,1,0.0,45000.0,-494.0,-1256.0,-1256.0,900000.0,18900000.0,46800.0,87076476048.78137,92987035081.86,41.0,6.0,2.7904761904761903,,126409.5,-1256.0,,-13.0,-47596.0,8.985915492957746,-1669.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,,,0.0228,0,0.0717,0.9826,-1063.0,638.0,1.0,0.0735,0.0843,0.0,-17.0,45000.0,20697.765,900000.0,373164.0,1.0,0.9044813866699564,0.0,0.7713,,,14.666666666666666,0.0,0.0825,,,373164.0,0.0,126409.5,126409.5,900000.0,0.0,,36.0,1.0,-644.0,,,,45000.0,
889,260114,401014,0.0,0.6030479719772679,0.3392876999089139,0.5307079440143753,1.0718954248366013,0.0942795337098906,36864.0,-1569.0,0.0293409742120343,-229.0,7.166666666666667,0.1575384615384615,7.166666666666667,-16642,-1414.0,58.0,1256400.0,900000.0,0.0,-16.0,6.0,1.1201202109888553,15862.5,133451.5,4316.3550000000005,-190,145.0,0.0,688369.59,1,403362.0,27511.605,26217.2625,2,329031.0,-54.6551724137931,133875.0,867.0,0.3452380952380952,0.4157303370786517,0.8333333333333334,715881.1950000001,153.0,1,-1477.5816993464052,0,0,0.0,-123.39,-290.7,-229.0,-1262.0,141067.4157303371,12555000.0,149625.0,3806558347.0700336,4143749497.479861,52.0,14.0,2.904749744637385,3107.25,297000.0,-2456.0,308557.2,,-226070.0,7.862745098039215,-2848.0,0.0,0.0,0.1666666666666666,0.5,0.0,0.0,,,0.01885,0,0.0786,0.9762,-1922.5,1203.0,0.9477124183006536,0.0588,0.0515,0.1037,-3.0,7875.0,4316.3550000000005,157500.0,32797.89,1.9056840595302127,0.0,0.0,0.6864,-91.16666666666669,226.0,12.666666666666666,0.0,0.067,200177.25,675000.0,32797.89,1201063.5,2793692.7,253972.0636363637,47826.0,0.5454545454545454,2071.5,43.0,0.4545454545454545,-461.0,0.0,-1107.0,-773.8333333333334,7875.0,1201063.5
890,260115,401015,0.0,0.5522921649805291,0.6894791426446275,,0.0,,18144.0,,0.032256,-296.0,4.0,0.192,4.0,-16609,-395.0,4.0,562500.0,562500.0,,-402.0,0.0,1.25013361838589,16839.0,0.0,4866.615,-143,3.0,0.0,19115.235,0,0.0,0.0,0.0,3,67500.0,-13.5,9382.005,409.0,,,1.0,19115.235,3.0,1,-429.3333333333333,0,1,0.0,,-278.5,-296.0,-630.0,,,,,,28.0,,,0.0,119475.0,-970.0,93040.33333333334,,-1288.0,24.33333333333333,-466.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0105,1,0.0713,0.9836,-466.0,73.0,1.0,0.0735,0.0832,0.0,-12.0,4866.615,4866.615,16839.0,21051.0,1.25013361838589,1.25013361838589,0.0,0.7844,-49.0,409.0,15.0,0.0,0.0825,0.0,67500.0,21051.0,0.0,275872.5,68968.125,21051.0,0.25,0.0,4.0,0.75,-466.0,,409.0,-296.0,4866.615,0.0
891,260116,401016,0.0,0.2561699473285046,0.2622489709189549,0.596627783579606,0.0,0.2935206235790841,23620.5,-3615.0,0.0361143218846323,-147.0,3.0,0.1249761904761904,3.0,-12316,,8.0,654048.0,540000.0,9.0,-3.0,0.0,0.5882412263009278,111555.0,22.59,16537.275,-4820,52.0,0.0,454262.4,1,22.59,0.0,179977.41,2,180000.0,-25.5,76988.79,27311.0,0.0454545454545454,4.260869565217392,0.5,454262.4,52.0,1,-353.4230769230769,0,1,0.0,0.0,27311.0,-147.0,-147.0,270000.0,6210000.0,81225.765,594954574.6499743,595761284.8998781,17.0,9.0,10.383399209486166,,,,,,-18378.0,4.6923076923076925,-879.0,0.0,0.0,0.5,0.0,0.5,0.0,,,0.030755,0,,,-793.5,244.0,1.0,,,,-22.0,19574.55,16537.275,270000.0,131242.5,1.1764824526018556,0.0,0.0,,-20.0,27311.0,13.0,0.0,,22.59,180000.0,131242.5,22.59,180000.0,180000.0,131242.5,1.0,0.0,6.0,0.0,-708.0,0.0,27311.0,-147.0,19574.55,22.59
892,260117,401017,0.0,0.6760066521464073,,0.7821500389025257,0.4207650273224044,0.2060122179882658,11412.0,-3406.0,0.0516307667250295,,15.77777777777778,0.1152727272727272,14.0,-16533,-1701.0,130.0,221031.0,184500.0,,-3.0,12.0,0.8272833652543391,39708.0,0.0,9971.435,-74,177.0,0.0,1916749.53,0,,72543.95999999999,,2,,-44.02307692307692,72922.59,,0.0,1.3214285714285714,0.1818181818181818,1989293.49,183.0,1,-1066.5846994535518,0,0,0.0,0.0,-1397.0,-1701.0,-1701.0,247500.0,6930000.0,67077.315,427732784.4914786,430510221.5909035,36.0,5.0,2.892857142857143,0.0,28732.5,-1701.0,,0.0,-195185.0,5.808743169398907,-2826.0,0.0,0.1818181818181818,0.1818181818181818,0.6363636363636364,0.0,0.0909090909090909,9842.4,-908.0,0.025164,1,0.3276,0.9866,-1709.1818181818182,1063.0,0.9672131147540984,0.2938,0.4161,0.0,-1.0,15708.33,10075.937727272729,250407.0,115791.3,1.0265339966832503,0.0,0.0,0.8236,,,11.22222222222222,0.0,0.3299,,,105364.125,0.0,28732.5,28732.5,211500.0,0.0,0.0,142.0,1.0,-835.0,,,,15708.33,
893,260118,401018,1.0,0.500144022815765,0.1021187878635838,0.1558587538176515,0.0,0.2056247393195495,57685.5,-3451.0,0.0791882876204596,-222.0,9.0,0.25638,9.0,-16783,-1102.0,11.0,728460.0,675000.0,5.0,-19.0,0.0,0.9429878309441706,45000.0,288934.0714285714,6366.2175,-337,12.0,0.0,125789.22,1,1561234.5,0.0,0.0,2,751997.8799999999,-7.0,10482.435,3300.0,,0.0,0.0,125789.22,12.0,1,-210.66666666666663,0,0,0.0,0.0,-118.16666666666669,-222.0,-1328.571428571429,4090.909090909091,45000.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,247500.0,-2882.0,867248.9166666666,0.0,-2528.0,31.666666666666668,-374.0,0.0,0.0,0.5,0.0,0.0,0.0,,,0.008019,0,0.0459,0.9816,-374.0,380.0,1.0,0.0588,0.0452,0.0,-2.0,10482.435,6366.2175,157900.5,92448.0,1.0,0.8859756618883411,0.0,0.7583,-35.333333333333336,1589.6666666666667,18.0,0.0,0.066,674179.5,1684493.64,92448.0,2022538.5,2593030.14,370432.8771428571,139896.0,0.4285714285714285,0.0,18.0,0.5714285714285714,-374.0,0.0,230.0,-555.0,10482.435,2022538.5
894,260119,401019,0.0,0.385322185316969,0.6380435278721609,,0.0,,11794.5,,0.0381180919139034,-134.0,6.0,0.1456111111111111,31.2,-22292,-540.0,13.0,309420.0,202500.0,,-77.0,0.0,0.8555771327152637,45000.0,38028.0,4626.3150000000005,-4066,12.0,0.0,84029.76,0,196294.5,0.0,0.0,2,191625.0,-8.0,7002.63,1692.0,,0.0,0.2,84029.76,12.0,0,-248.91666666666663,0,1,0.0,0.0,-206.4,-134.0,-1089.6,45000.0,315000.0,0.0,0.0,0.0,25.0,0.0,0.0,1133.2992857142856,69750.0,-2137.0,339187.5,-10.0,-2987.0,14.916666666666666,-433.0,0.0,0.6,0.2,0.0,0.0,0.0,4830.21,-197.0,0.030755,0,,,-255.4,179.0,1.0,,,,-2.0,8777.97,5951.781,261648.0,118618.2,1.0,0.7911392405063291,0.0,,-10.0,1015.6666666666666,12.0,0.0,,95070.0,292500.0,55795.5,570420.0,1467580.5,97838.7,66591.0,0.4,1133.2992857142856,12.0,0.6,-197.0,,364.0,-795.0,7002.63,570420.0
895,260120,401020,0.0,0.7246809989431343,0.5046813193144684,,0.0,0.0733415018379135,6309.0,-1257.0,0.0934666666666666,-105.0,6.0,0.0701,6.0,-17139,-183.0,3.0,67500.0,67500.0,19.0,-1009.0,0.0,1.1999189697549626,15552.0,13945.5,3146.175,-635,2.0,0.0,17229.78,1,55782.0,0.0,25216.29,2,81000.0,-34.0,14083.605,,,,0.0,17229.78,2.0,0,-1024.5,0,0,0.0,,-305.0,-105.0,-369.0,,,,,,12.0,,,0.0,61425.0,-827.0,110596.0,,-2049.0,11.5,-1059.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,4373.055,-828.0,0.009175,0,0.0772,0.9836,-905.0,23.0,1.0,0.0817,0.0912,0.0,-33.0,4919.67,4146.3,26649.0,25785.0,1.3570601851851851,1.055386693684566,0.0,0.7844,-16.0,,15.0,0.0,0.0918,55782.0,81000.0,21105.0,55782.0,198108.63,49527.1575,21105.0,0.25,0.0,6.0,0.75,-1059.0,0.0,,-105.0,3146.175,55782.0
896,260121,401021,0.0,0.68949486416239,0.6313545365850379,,0.0,0.1897083354395188,23814.0,-3753.0,0.0294,,12.0,0.1323,12.0,-19783,-696.0,23.0,810000.0,810000.0,,-67.0,0.0,0.969102093301097,41643.0,,8747.894999999999,-3220,32.23140719924616,0.0,428398.56,1,,-157500.0,,2,,-12.478260869565217,141939.495,,,0.0,0.625,270898.56,23.0,1,-361.69565217391306,0,1,0.0,0.0,-682.5,-696.0,-908.0,135000.0,1485000.0,0.0,0.0,0.0,38.0,0.0,0.0,,92745.0,-1120.0,89888.0,0.0,-8319.0,15.956521739130435,-695.0,0.0,0.0,0.125,0.0,0.0,0.0,,,0.02461,0,0.089,0.9791,-323.0,367.0,1.4013655304020072,,0.1152,0.0,-2.0,15560.505,8747.894999999999,254340.0,135450.0,1.0049708234277068,0.902335456475584,0.0,0.7256,,,15.0,0.0,0.1227,,,135450.0,0.0,179280.0,89640.0,229500.0,0.0,,36.0,1.0,-359.0,,,,15560.505,
