,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
259824,400676,0,Cash loans,F,Y,Y,0,292500.0,1354500.0,87709.5,1354500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.009175,-18217,-4623,-798.0,-1766,6.0,1,1,0,1,0,0,Managers,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 2,0.5658177584680589,0.7600540418614388,0.6577838002083306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1643.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
259825,400677,0,Revolving loans,F,N,Y,0,112500.0,225000.0,11250.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-19415,-538,-4905.0,-2967,,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Construction,0.8477428980188976,0.6533298099995039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1393.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
259826,400678,0,Cash loans,M,N,N,0,202500.0,1006920.0,51412.5,900000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.00712,-19350,-784,-10350.0,-2877,,1,1,0,1,1,0,Laborers,2.0,2,2,FRIDAY,15,0,1,1,0,1,1,Business Entity Type 3,,0.0453907559327069,0.2925880073368475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1037.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
259827,400679,0,Cash loans,F,N,Y,0,157500.0,91692.0,5391.0,81000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-22518,365243,-5397.0,-3896,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.7563860284854146,0.5172965813614878,,,0.9781,,,,,,,,,0.0684,,,,,0.9782,,,,,,,,,0.0712,,,,,0.9781,,,,,,,,,0.0696,,,,,0.056,,No,0.0,0.0,0.0,0.0,-740.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
259828,400680,0,Cash loans,F,N,Y,0,81000.0,490495.5,27387.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00733,-16922,-4716,-334.0,-404,,1,1,0,1,1,0,High skill tech staff,2.0,2,2,SATURDAY,10,0,0,0,0,1,1,Business Entity Type 3,,0.6610691122216191,0.7713615919194317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2023.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
259829,400681,0,Cash loans,F,N,Y,0,121500.0,545040.0,19705.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-20015,-4973,-10661.0,-3543,,1,1,1,1,1,0,Cooking staff,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,School,,0.7393870291183695,0.3689687382528466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-254.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
259830,400682,0,Cash loans,F,Y,Y,0,157500.0,503266.5,49158.0,463500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009334,-16999,-4890,-10875.0,-145,4.0,1,1,0,1,1,0,Core staff,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Medicine,,0.6623320526499842,,0.0711,0.0856,0.9762,0.6736,0.0086,0.0,0.1379,0.1667,0.2083,0.0152,0.058,0.0658,0.0,0.0217,0.0725,0.0888,0.9762,0.6864,0.0087,0.0,0.1379,0.1667,0.2083,0.0156,0.0634,0.0686,0.0,0.023,0.0718,0.0856,0.9762,0.6779999999999999,0.0087,0.0,0.1379,0.1667,0.2083,0.0155,0.059,0.067,0.0,0.0221,reg oper account,block of flats,0.0565,"Stone, brick",No,2.0,0.0,2.0,0.0,-2141.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
259831,400683,1,Cash loans,M,N,N,0,122985.0,355536.0,24178.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.0228,-10512,-658,-4340.0,-459,,1,1,0,1,1,0,Laborers,2.0,2,2,THURSDAY,18,0,0,0,0,0,0,Industry: type 11,0.0738029030559278,0.1936579046113036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-149.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
259832,400684,0,Revolving loans,F,N,Y,0,135000.0,292500.0,14625.0,292500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.020713,-18758,-5338,-11901.0,-2292,,1,1,0,1,0,0,,2.0,3,2,WEDNESDAY,5,0,0,0,0,0,0,Business Entity Type 3,,0.5063704721578995,0.7407990879702335,0.0907,0.0699,0.9836,0.7756,0.0556,0.0,0.2069,0.1667,0.2083,0.0412,0.074,0.0819999999999999,0.0,0.0,0.0924,0.0726,0.9836,0.7844,0.0561,0.0,0.2069,0.1667,0.2083,0.0422,0.0808,0.0855,0.0,0.0,0.0916,0.0699,0.9836,0.7786,0.0559,0.0,0.2069,0.1667,0.2083,0.042,0.0752,0.0835,0.0,0.0,reg oper account,block of flats,0.0645,Panel,No,0.0,0.0,0.0,0.0,-533.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
259833,400686,0,Cash loans,F,N,Y,0,315000.0,358443.0,13639.5,252000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.008575,-20470,365243,-13434.0,-4017,,1,0,0,1,0,0,,1.0,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,,0.6684712892982513,0.6075573001388961,0.1237,0.0807,0.9732,,,0.0,0.2414,0.25,,0.1042,,0.1076,,0.1662,0.1261,0.0837,0.9732,,,0.0,0.2414,0.25,,0.1066,,0.1122,,0.1759,0.1249,0.0807,0.9732,,,0.0,0.2414,0.25,,0.106,,0.1096,,0.1697,,block of flats,0.1208,"Stone, brick",No,0.0,0.0,0.0,0.0,-1466.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
259834,400687,0,Cash loans,F,N,Y,0,135000.0,1164667.5,34182.0,1017000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-15795,-1686,-2128.0,-4479,,1,1,0,1,1,0,Medicine staff,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Medicine,,0.6840712757018453,0.4614823912998385,0.1237,0.13,0.9771,0.6872,0.0536,0.0,0.2069,0.1667,0.2083,0.0846,0.1009,0.1154,0.0,0.0,0.1261,0.1349,0.9772,0.6994,0.0541,0.0,0.2069,0.1667,0.2083,0.0865,0.1102,0.1203,0.0,0.0,0.1249,0.13,0.9771,0.6914,0.054,0.0,0.2069,0.1667,0.2083,0.086,0.1026,0.1175,0.0,0.0,reg oper account,block of flats,0.1201,Panel,No,2.0,2.0,2.0,0.0,-1670.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,7.0
259835,400688,0,Cash loans,F,N,Y,2,202500.0,714154.5,34488.0,616500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-13938,-3957,-2416.0,-4497,,1,1,0,1,0,0,Sales staff,4.0,2,2,THURSDAY,15,0,0,0,0,0,0,Self-employed,,0.2547599571469118,0.5388627065779676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1890.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
259836,400689,0,Cash loans,F,N,Y,0,81000.0,439740.0,22581.0,315000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.007305,-13274,-469,-5122.0,-4534,,1,1,1,1,0,0,High skill tech staff,2.0,3,3,WEDNESDAY,8,0,0,0,0,0,0,Agriculture,,0.5634511488804275,0.7886807751817684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-125.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
259837,400690,0,Cash loans,F,N,Y,0,157500.0,254700.0,24939.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.019101,-25044,365243,-9774.0,-4572,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,,0.7651765194865665,0.7281412993111438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-999.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
259838,400691,0,Cash loans,F,N,Y,0,135000.0,480060.0,17370.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-17551,-1101,-4875.0,-1096,,1,1,0,1,0,0,Sales staff,2.0,2,2,MONDAY,14,0,0,0,0,0,0,Self-employed,,0.1573197078245665,0.6738300778602003,0.1299,,0.9816,0.7484,,0.0,0.2759,0.1667,0.2083,,0.1059,0.1188,0.0,0.048,0.1324,,0.9816,0.7583,,0.0,0.2759,0.1667,0.2083,,0.1157,0.1238,0.0,0.0508,0.1312,,0.9816,0.7518,,0.0,0.2759,0.1667,0.2083,,0.1077,0.121,0.0,0.049,org spec account,block of flats,0.1032,"Stone, brick",No,0.0,0.0,0.0,0.0,-3065.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
259839,400692,0,Cash loans,F,N,Y,0,49500.0,101880.0,10053.0,90000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.031329,-22053,365243,-11918.0,-4670,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,8,0,0,0,0,0,0,XNA,,0.6877599966318599,0.7165702448010511,0.0928,0.0473,0.9836,0.7756,,0.0,0.2069,0.1667,0.0417,0.0789,0.0756,0.0766,0.0,0.095,0.0945,0.049,0.9836,0.7844,,0.0,0.2069,0.1667,0.0417,0.0807,0.0826,0.0798,0.0,0.1006,0.0937,0.0473,0.9836,0.7786,,0.0,0.2069,0.1667,0.0417,0.0803,0.077,0.0779,0.0,0.097,reg oper spec account,block of flats,0.0733,Panel,No,0.0,0.0,0.0,0.0,-2167.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
259840,400694,0,Cash loans,F,N,N,0,283500.0,810000.0,41485.5,810000.0,Family,Working,Secondary / secondary special,Separated,House / apartment,0.0228,-19035,-4565,-4279.0,-2574,,1,1,0,1,1,0,Laborers,1.0,2,2,TUESDAY,10,0,1,1,0,1,1,Agriculture,0.6051833428356733,0.3164047708698928,0.3123653692278984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1921.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,3.0
259841,400696,0,Cash loans,F,N,Y,0,90000.0,971280.0,51876.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.02461,-11374,-3536,-5261.0,-1590,,1,1,0,1,0,0,Accountants,2.0,2,2,SATURDAY,15,0,0,0,0,0,0,Government,0.6739172550425587,0.7413164874828528,0.6879328378491735,0.1247,,0.9906,,0.0321,0.12,0.1034,0.375,,0.0149,0.1017,0.126,0.0,0.0,0.1271,,0.9906,,0.0323,0.1208,0.1034,0.375,,0.0153,0.1111,0.1313,0.0,0.0,0.126,,0.9906,,0.0323,0.12,0.1034,0.375,,0.0152,0.1035,0.1283,0.0,0.0,,block of flats,0.1166,Block,No,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
259842,400697,0,Revolving loans,F,N,Y,1,135000.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.003069,-17354,-947,-2492.0,-902,,1,1,0,1,0,0,Security staff,3.0,3,3,TUESDAY,12,0,1,1,0,1,1,Transport: type 2,,0.2135072578414401,0.4365064990977374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
259843,400698,0,Cash loans,F,N,N,0,135000.0,585000.0,22185.0,585000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.001417,-17013,-5324,-203.0,-560,,1,1,0,1,0,1,,2.0,2,2,THURSDAY,8,0,0,0,0,0,0,Other,0.7110797224924764,0.3259105854775963,0.6127042441012546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-654.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
259844,400699,1,Cash loans,F,N,N,0,157500.0,1800000.0,62568.0,1800000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.010147,-16888,-2687,-8844.0,-423,,1,1,0,1,0,0,Core staff,2.0,2,2,WEDNESDAY,19,0,0,0,0,0,0,Kindergarten,0.4797074041853108,0.7256615848253485,0.5388627065779676,0.0598,0.0591,0.9871,,,0.0,0.1379,0.1667,,0.062,,0.053,,0.0218,0.0609,0.0613,0.9871,,,0.0,0.1379,0.1667,,0.0634,,0.0552,,0.0231,0.0604,0.0591,0.9871,,,0.0,0.1379,0.1667,,0.0631,,0.0539,,0.0222,,block of flats,0.0319,"Stone, brick",No,2.0,0.0,2.0,0.0,-2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
259845,400700,0,Cash loans,F,N,N,1,90000.0,188685.0,14944.5,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.014464,-8895,-2101,-6124.0,-1395,,1,1,0,1,0,0,Cooking staff,3.0,2,2,SUNDAY,3,0,0,0,0,1,1,Government,,0.6264922675456993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
259846,400702,0,Revolving loans,F,N,N,0,67500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.009334,-9763,-2083,-4633.0,-2421,,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,15,0,0,0,0,0,0,Business Entity Type 1,0.3343711561407475,0.6174485633078872,,0.1948,0.1199,0.9846,0.7892,0.0322,0.2,0.1724,0.3333,0.375,0.0215,0.1589,0.1802,0.0,0.0,0.1985,0.1244,0.9846,0.7975,0.0325,0.2014,0.1724,0.3333,0.375,0.022,0.1736,0.1877,0.0,0.0,0.1967,0.1199,0.9846,0.792,0.0324,0.2,0.1724,0.3333,0.375,0.0219,0.1616,0.1834,0.0,0.0,org spec account,block of flats,0.1593,Panel,No,1.0,0.0,1.0,0.0,-373.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
259847,400703,0,Cash loans,F,N,Y,2,135000.0,788103.0,26176.5,598500.0,"Spouse, partner",State servant,Secondary / secondary special,Married,House / apartment,0.016612,-10569,-2020,-39.0,-2696,,1,1,0,1,1,0,Medicine staff,4.0,2,2,TUESDAY,17,0,0,0,0,0,0,Medicine,0.5701341046275061,0.6277501924816797,0.5744466170995097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1785.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
259848,400704,0,Cash loans,F,N,Y,0,112500.0,328405.5,14593.5,283500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.019101,-23714,365243,-4225.0,-4262,,1,0,0,1,0,0,,1.0,2,2,MONDAY,10,0,0,0,0,0,0,XNA,,0.596128583915381,0.656158373001177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
259849,400705,0,Cash loans,M,N,Y,0,270000.0,928147.5,68058.0,837000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.032561,-22497,365243,-4125.0,-4471,,1,0,0,1,0,0,,2.0,1,1,WEDNESDAY,17,0,0,0,0,0,0,XNA,,0.6058816778174712,,0.0495,0.0561,0.9305,,,0.04,0.2069,0.1667,,0.0339,,0.097,,0.072,0.0504,0.0582,0.9305,,,0.0403,0.2069,0.1667,,0.0346,,0.1011,,0.0762,0.05,0.0561,0.9305,,,0.04,0.2069,0.1667,,0.0345,,0.0988,,0.0735,,block of flats,0.092,"Stone, brick",No,0.0,0.0,0.0,0.0,-1487.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
259850,400706,0,Cash loans,F,Y,Y,0,135000.0,584766.0,23319.0,472500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.032561,-17826,-983,-1560.0,-1315,64.0,1,1,0,1,0,0,Cleaning staff,1.0,1,1,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.5247848587675608,0.7032033049040319,0.2381,,0.9776,,,0.16,0.1379,0.3333,,,,0.2241,,,0.2426,,0.9777,,,0.1611,0.1379,0.3333,,,,0.2335,,,0.2405,,0.9776,,,0.16,0.1379,0.3333,,,,0.2282,,,,block of flats,0.1765,"Stone, brick",No,0.0,0.0,0.0,0.0,-382.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
259851,400707,0,Cash loans,M,Y,Y,0,247500.0,824823.0,24246.0,688500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Rented apartment,0.035792,-8480,-217,-2757.0,-1164,8.0,1,1,0,1,0,0,Cooking staff,2.0,2,2,THURSDAY,15,0,0,0,0,1,1,Self-employed,,0.5509345968074881,0.3077366963789207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-259.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
259852,400708,0,Cash loans,M,N,Y,1,184500.0,1256400.0,36135.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-10946,-4272,-5074.0,-2613,,1,1,0,1,0,0,Core staff,3.0,1,1,MONDAY,14,0,0,0,0,0,0,Security Ministries,0.5255047537751901,0.7451972323815004,0.4294236843421945,0.0825,0.0791,0.9762,0.6736,0.0084,0.0,0.1379,0.1667,0.2083,0.0694,0.0672,0.0626,0.0,0.0,0.084,0.0821,0.9762,0.6864,0.0085,0.0,0.1379,0.1667,0.2083,0.071,0.0735,0.0653,0.0,0.0,0.0833,0.0791,0.9762,0.6779999999999999,0.0085,0.0,0.1379,0.1667,0.2083,0.0706,0.0684,0.0638,0.0,0.0,reg oper account,block of flats,0.0493,"Stone, brick",No,1.0,0.0,1.0,0.0,-381.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0
259853,400709,0,Cash loans,F,N,Y,1,450000.0,582228.0,22689.0,486000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.04622,-12475,-4736,-4042.0,-4048,,1,1,0,1,0,0,Laborers,2.0,1,1,FRIDAY,18,0,0,0,0,1,1,Business Entity Type 1,,0.7677247647988893,0.8171723992791566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1048.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0
259854,400710,0,Cash loans,M,Y,Y,0,112500.0,225000.0,7195.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.00702,-8895,-1839,-8846.0,-1580,6.0,1,1,1,1,1,0,Sales staff,1.0,2,2,SUNDAY,15,0,0,0,0,0,0,Trade: type 7,0.1635455137105108,0.4049284528904865,0.8061492814355136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-1761.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
259855,400711,0,Cash loans,M,N,Y,0,202500.0,814041.0,23931.0,679500.0,Unaccompanied,Commercial associate,Lower secondary,Married,Rented apartment,0.00712,-9766,-1935,-4072.0,-2317,,1,1,0,1,1,0,Sales staff,2.0,2,2,TUESDAY,16,1,1,0,1,1,1,Self-employed,0.1988717445863452,0.6413796408778037,0.6863823354047934,,,0.9896,0.8572,,0.08,0.069,0.3333,,,,,,,,,0.9896,0.8628,,0.0806,0.069,0.3333,,,,,,,,,0.9896,0.8591,,0.08,0.069,0.3333,,,,,,,reg oper spec account,block of flats,0.1429,,No,0.0,0.0,0.0,0.0,-1218.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0
259856,400712,0,Cash loans,F,N,N,1,90000.0,225000.0,10489.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-13568,-1303,-147.0,-3931,,1,1,1,1,0,0,Accountants,3.0,2,2,TUESDAY,16,0,0,0,0,0,0,Industry: type 7,0.5981245289167599,0.6607603702689135,0.6041125998015721,0.0701,0.1033,0.9896,0.8572,0.016,0.0,0.1493,0.1667,0.2083,0.0547,0.0542,0.0819999999999999,0.0,0.0,0.0578,0.0724,0.9896,0.8628,0.0118,0.0,0.1724,0.1667,0.2083,0.0336,0.0505,0.0573,0.0,0.0,0.077,0.1182,0.9896,0.8591,0.0161,0.0,0.1724,0.1667,0.2083,0.0592,0.0552,0.0962,0.0,0.0,reg oper spec account,block of flats,0.0497,Block,No,0.0,0.0,0.0,0.0,-730.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
